code	name	city	country	latlng	yaid
AUK	Алаканак	Алаканек	us	62.683333,-164.633333	9629701
LBP	Лонг-Банга	Лонг-Банга	my	3.2,115.4	9625789
SHX	Шадгелак		us	62.633333,-159.583333	9630435
KGX	Грейлинг		us	62.666667,-160.008333	9630952
ANV	Анвик		us	62.65,-160.216667	9631744
HCR	Холли-Кросс		us	62.15,-159.783333	9625125
MOU	Маунтан-Виладж	Маунтан-Виладж	us	62.095278,-163.682222	9630006
PQS	Пайлот-Стейшн	Пайлот-Стэйшн	us	61.933333,-162.883333	9627234
AIN	Вейнрайт	Вейнрайт	us	70.613333,-159.860278	9626423
EEK	Ик	Ик	us	60.216667,-162.016667	9624636
KWN	Квинхагак	Квинхагак	us	59.751389,-161.916667	9627409
CHU	Чотбалак	Чотбалак	us	61.666667,-159.25	9629857
CKD	Крукед-Крик	Крукед-Крик	us	61.866667,-158.133333	9630724
RDV	Ред-Дэвил		us	61.833333,-157.333333	9627452
SLQ	Слитмьют	Слитмьют	us	61.7,-157.165833	9630462
SRV	Стоун-Ривер		us	61.783333,-156.583333	9625979
CYF	Чефорнак	Чефорнак	us	60.2,-164.183333333	9635505
KPN	Кипнук	Кипнек	us	59.933333,-164.033333	9634972
ZPB	Сачиго-Лейк	Сачиго-Лейк	ca	53.717778,-92.185278	9627572
GNU	Гудньюс-Бэй	Гудньюс-Бэй	us	59.116667,-161.516667	9630938
PTU	Платинум	Платинум	us	59.011389,-161.819722	9627253
MLL	Маршалл	Маршалл	us	61.864167,-162.026111	9635005
KYK	Карлак	Карлак	us	57.566944,-154.435833	9625412
NME	Найтмьют	Найтмьют	us	60.483333,-164.0	9629042
TNK	Тананак	Тананак	us	60.5,-165.2	9630641
WWT	Нюток	Ньюток	us	60.934444,-164.634167	9629033
ZKG	Кегаска	Кегаска	ca	50.188889,-61.291667	9631520
ZTB	Тет-А-Ля-Балейн	Тет-А-Ля-Балейн	ca	50.516667,-59.5	9626141
ZLT	Ла-Табатьер	Ла-Табатьер	ca	51.0,-59.0	9625640
SVA	Савунга	Савунга	us	63.686389,-170.4925	9627725
GAM	Гамбел	Гамбел	us	63.766667,-171.732778	9630900
VAK	Чевак	Чевак	us	61.533611,-165.567778	9629830
HPB	Хупер-Бэй	Хупер-Бэй	us	61.523889,-166.146667	9625134
SCM	Скаммон-Бэй	Скаммон-Бэй	us	61.845278,-165.571389	9630413
KKA	Койяк	Койяк	us	64.938889,-161.155278	9631217
SKK	Шактулик	Шактулик	us	64.383333,-161.1	9629265
SXP	Шелдон-Пойнт	Шелдон-Пойнт	us	62.533333,-164.833333	9635132
KMO	Манокотак	Манокотак	us	58.984444,-159.035833	9634967
ZFM	Форт-Макферсон	Форт-Макферсон	ca	67.4075,-134.860556	9631407
PIZ	Пойнт-Лэй	Пойнт-Лей	us	69.7365853443,-162.862458953	9635060
YPL	Пикль-Лейк	Пикл-Лейк	ca	51.446389,-90.214167	9627225
OLH	Олд-Харбор	Олд-Харбор	us	57.2,-153.316666667	9635544
WMO	Уайт-Маунтэн	Уайт-Маунтэн	us	64.683333,-163.4	9629577
GLV	Головин	Головин	us	64.55,-163.016667	9630936
ELI	Элим	Элим	us	64.616667,-162.266667	9624673
TLA	Теллер	Теллер	us	65.240278,-166.337778	9626120
KTS	Теллер Мишн	Теллер-Мишн	us	65.333333,-166.483333	9630573
WAA	Уэльс	Уэльс	us	65.623333,-168.095	9626430
UAP	Юа-Поу	Юа-Поу	pf	-9.351667,-140.077778	9630646
KGK	Нью-Колиганек	Нью-Колиганек	us	59.783333,-157.333333	9630065
KNW	Нью-Стуяхок	Нью-Стуяхок	us	59.45,-157.318056	9626914
KEK	Эквок	Эквок	us	59.366667,-157.483333	9624646
PGM	Порт-Грэхем	Порт-Грехем	us	59.35,-151.833333	9627306
KEB	Инглиш-Бэй	Инглиш-Бэй	us	59.366667,-151.916667	9626870
KCG	Фишерис		us	56.317829,-158.590926	9628507
KCL	Лагуна		us	56.311047,-158.534267	9629839
KCQ	Чагник-Лэйк		us	56.311463,-158.373237	9628506
KPV	Перривилл		us	55.906667,-159.160833	9634973
CEH	Челинда	Челинда	mw	-10.55,33.8	9632623
DOB	Добо	Добо	id	-5.75,134.0	9624586
AKK	Ахиок	Эхиок	us	56.95,-154.166667	9634756
KOZ	Узинки	Узинки	us	57.916667,-152.483333	9634968
ORI	Порт-Лайонс	Порт-Лаенс	us	57.883333,-152.85	9635050
KEW	Кивейвин	Кивейвин	ca	52.992222,-92.838889	9631160
YVZ	Дир-Лейк	Дир-Лейк	ca	52.655833,-94.058611	9630760
YHP	Поплар-Хилл	Поплар-Хилл	ca	52.083333,-94.3	9627287
NUI	Нуиксат	Нуйксут	us	70.21,-151.005556	9626973
WKK	Алекнаджик	Алекнаджик	us	59.266667,-158.633333	9629707
OLC	Сан-Паулу-ди-Оливенса		br	-3.46944444444,-68.9583333333	9667055
TOG	Тоджиак-Виледж	Тоджиак-Виледж	us	59.052778,-160.396944	9626202
TWA	Твин-Хиллс	Твин-Хиллс	us	59.383333,-159.966667	9630645
YSY	Сакс-Харбор	Сакс-Харбор	ca	71.993889,-125.2425	9629213
YHI	Улухакток/Холман	Улухакток	ca	70.762778,-117.806111	9626303
UAK	Нарсарсуак	Нарсарсуак	gl	61.160556,-45.426111	9632183
SCZ	Остров Санта-Круз	Санта-Круз	sb	-10.719722,165.796389	9627663
TNC	Тин-Сити		us	65.566667,-167.916667	9635144
YNO	Норд-Спирит-Лейк	Норд-Спирит-Лейк	ca	52.5,-92.883333	9630086
KVC	Кинг-Коув	Кинг-Коув	us	55.116667,-162.265	9631180
KFP	Фалс-Пасс	Фалс-Пасс	us	54.85,-163.416667	9630853
KLL	Левелок	Левелок	us	59.116667,-156.883333	9625726
IGG	Иджиуджиг	Иджиуджиг	us	59.318056,-155.900278	9625192
SOV	Селдовия	Селдовия	us	59.435,-151.700278	9630422
JGO	Кекертарсуак	Кекертарсуак	gl	69.251111,-53.538056	9629191
JQA	Каарсут	Каарсут	gl	70.731944,-52.702778	9627392
QMK	Ниакорнаарсук	Ниакорнаарсук	gl	68.25,-52.883333	9635083
CZH	Корозал		bz	18.333333,-88.5	9634807
QPW	Кангаатсиак	Кангаатсиак	gl	68.316667,-53.416667	9635084
FUT	Футуна	Футуна	wf	-14.311389,-178.066111	9628627
JJU	Какорток	Какорток	gl	60.75,-46.0	9634934
JNS	Нарсак	Нарсак	gl	60.916667,-46.066667	9634940
JCH	Касигианнгуит	Касигианнгуит	gl	68.833333,-51.0	9627393
AWD	Анива	Анива	vu	-19.233333,169.583333	9627975
FTA	Фатуна	Фатуна	vu	-19.533333,170.2	9631411
AUY	Анейтиум	Анейтиум	vu	-20.333333,169.666667	9627964
JNN	Нанорталик	Нанорталик	gl	60.166667,-45.083333	9626866
QGQ	Атту	Атту	gl	65.5,-52.0	9635080
UMD	Уумманнак	Уумманнак	gl	70.734167,-52.696111	9630661
QFG	Экалугаарсуит		gl	60.6333333333,-45.9	9801002
SAE	Санджир	Санджир	id	2.316667,125.416667	9627651
IKE	Икерасак		gl	70.4980555556,-51.3030555556	9801001
JUU	Нуугаатсиак		gl	73.5386111111,-53.205	9801000
IOT	Иллорсуит		gl	71.2397222222,-53.5555555556	9800998
PUB	Пуэбло Мемориал	Пуэбло	us	38.289167,-104.496667	9627364
BIF	Биггс		us	31.8495,-106.38	9624660
EAU	Э-Клэр		us	44.865833,-91.484167	9631377
KWF	Гидроаэропорт Уотерфолл	Уотерфолл	us	55.3,-133.25	9634977
DIO	Дайомед-Айленд		us	65.75,-168.95	9629469
ILI	Илиамна	Илиамна	us	59.754444,-154.910833	9631051
KXA	Касаан	Касаан	us	55.5,-132.5	9634978
KCC	Коффман-Кав	Коффман-Коув	us	56.0,-132.833333	9634953
WMK	Мейерс-Чак	Мейерс-Чак	us	55.733333,-132.2	9629947
NLG	Нельсон-Лагун	Нельсон-Лагун	us	56.007778,-161.160278	9629014
STG	Остров Cен-Джордж	Сен-Джордж-Айленд	us	56.6,-169.533333	9627906
SNP	Остров Сент-Пол	Сент-Пол	us	57.167222,-170.220556	9627583
PIP	Пилот-Пойнт		us	57.580381,-157.571957	9627233
KPB	Пойнт-Бейкер	Пойнт-Бейкер	us	56.366667,-133.616667	9634969
PML	Порт-Моллер	Порт-Моллер	us	55.983333,-160.533333	9635068
PTH	Порт-Хейден	Порт-Хейден	us	56.959167,-158.633333	9627309
RMP	Рампарт	Рампарт	us	65.5,-150.15	9632281
WSN	Саус-Накнек	Саут-Накнек	us	58.7,-157.0	9632360
TLJ	Таталина	Таталина	us	62.894444,-155.976389	9635143
UGB	Угашик-Бэй	Пайлот-Пойнт	us	57.425358,-157.739866	9630205
CKX	Чикен	Чикен	us	64.083333,-141.916667	9632626
EGX	Эгеджик	Эгеджик	us	58.185556,-157.375556	9624637
EXI	Экскурсион-Инлет	Экскёршн-Инлет	us	58.416667,-135.433333	9634840
ELV	Элфин-Кав	Эльфин-Коув	us	58.195278,-136.3475	9634829
VIS	Визалия		us	36.316667,-119.4	9632449
VCV	Викторвилль		us	34.533333,-117.3	9632446
MCE	Мерсед	Мерсед	us	37.284729,-120.513886	9629938
SMX	Санта-Мария	Санта-Мария	us	34.898889,-120.4575	9627667
VEL	Вернал	Вернал	us	40.45,-109.516667	9626363
CNY	Каньонландс-Филд	Моаб	us	38.766667,-109.75	9624297
CVQ	Карнарвон	Карнарвон	au	-24.880556,113.672222	9628423
CJF	Кундеванна		au	-22.965,118.8125	9810387
WRN	Уиндарлинг		au	-30.0316666667,119.39	9810388
BMG	Блумингтон		us	39.133333,-86.616667	9628224
VLD	Волдоста		us	30.781372,-83.276219	9626332
BQK	Глинко-Джетпорт		us	31.258808,-81.466497	9628300
CSG	Коламбус Метрополитен		us	32.5194444444,-84.9383333333	9635495
ABY	Олбани	Олбани	us	31.5333132998,-84.1984890215	9635295
FOE	Форбс	Топика	us	38.950833,-95.663611	9626222
IRZ	Санта-Изабел-ду-Риу-Негру		br	-0.413055555556,-65.0294444444	9667056
HUW	Умаита		br	-7.53555555556,-63.0711111111	9667053
ONL	Онил	Онил	us	42.45,-98.65	9635047
TJU	Куляб	Куляб	tj	37.9351119725,69.8189772933	9623566
CYP	Кальбайог	Кальбайог	ph	12.072778,124.545	9632011
MWX	Муан		kr	34.991389,126.382778	9635016
TNN	Тайнань	Тайнань	cn	22.950278,120.205833	9629345
ULO	Улаангом	Улаангом	mn	49.983333,92.066667	9632432
ART	Уотертаун	Уотертаун	us	43.991944,-76.021667	9626460
KNU	Канпур	Канпур	in	26.441389,80.365	9625391
BYN	Баянхонгор	Баянхонгор	mn	46.163333,100.704167	9629750
ULZ	Улиастай	Улиастай	mn	47.75,96.85	9630651
NLT	Налати		cn	43.432222,83.382222	9631701
DBA	Далбандин	Далбандин	pk	28.868611,64.400556	9624490
GWD	Гвадар	Гвадар	pk	25.233333,62.329444	9628661
UND	Кундуз	Кундуз	af	36.65,68.883333	9625600
TII	Тиринкот	Тиринкот	af	32.866667,65.633333	9632412
PSJ	Посо	Посо	id	-1.383333,120.733333	9627338
YAP	Яп	Яап	fm	9.498889,138.0825	9626560
KJH	Хуаньпинь	Каили	cn	26.9719444444,107.9875	9810384
OSO	Осборн-Майн	Осборн-Майн	au	-22.0788267096,140.555321503	9762042
RKZ	Шигадзе	Шигадзе	cn	29.3519444444,89.31	9657495
MDU	Менди	Менди	pg	-6.147778,143.657222	9624222
DMU	Димапур	Димапур	in	25.883333,93.766667	9630775
XCH	Остров Рождества	Остров Рождества	cx	-10.450556,105.690278	9635183
HHQ	Хуахин	Хуахин	th	12.630278,99.953333	9625154
LSW	Лхоксамаве	Лхоксамаве	id	5.226667,96.950278	9631574
GXH	Сяхе		cn	34.8188888889,102.620833333	9806818
GTS	Гранитс	Гранитс	au	-26.95,133.6	9631437
RJK	Риека	Риека	hr	45.216944,14.570278	9627487
DBQ	Дубак		us	42.401944,-90.709444	9629499
NIQ	Ниакорнат		gl	70.7598173929,-53.9165590812	9800999
LZH	Лючжоу	Люджоу	cn	24.207778,109.391389	9631298
ALO	Уотерлу	Уотерлу	us	42.556944,-92.400278	9632460
DHN	Дотан	Дотан	us	31.321389,-85.449722	9630785
SUX	Сайокс		us	42.4025,-96.384444	9629305
QUP	Саккак	Саккак	gl	66.333333,-53.5	9635088
XEQ	Тасьюасак-Харбор	Тасьюасак	gl	60.266667,-44.633333	9625208
TEB	Тетерборо		us	40.85,-74.060833	9626142
QRY	Икерасаарсук	Икерасаарсук	gl	68.15,-53.45	9635086
PQT	Кекертак	Кекертак	dk	70.0,-51.2830555556	9772986
LLU	Оллуитсап-Паа	Оллуитсап-Паа	gl	60.466667,-45.566667	9632514
JUK	Уккусиссат		gl	71.0552777778,-51.8836111111	9800997
STY	Сальто	Сальто	uy	-31.433333,-57.983333	9627594
UOX	Юниверсити		us	34.383333,-89.533333	9630154
ABS	Абу-Симбел	Абу-Симбел	eg	22.375833,31.611667	9628002
EOI	Эдей	Эдей	gb	59.190556,-2.772222	9630801
QJI	Икамиут	Икамиут	gl	68.633333,-51.833333	9635082
QCU	Акуннаак	Акунаак	gl	68.733333,-52.333333	9635078
SVB	Самбава	Самбава	mg	-14.278611,50.174722	9629240
SWJ	Саус-Вест-Бэй	Саут-Вест-Бэй	vu	-16.491667,167.438889	9627875
CMW	Игн-Аграмонте	Камагуей	cu	21.420278,-77.8475	9628369
ABK	Кабри-Дар	Кабри-Дар	et	6.733889,44.255278	9631499
PIB	Гаттиесбург-Лаурел		us	31.467139,-89.337056	9628847
TCL	Таскалуса		us	33.233333,-87.616667	9629416
FNL	Форт-Коллинс/ловленд		us	40.451827,-105.011336	9629537
STC	Сен-Клод Муниципал		us	45.546556,-94.059889	9629222
CCK	Кокосовые Острова	Кокосовые Острова	cc	-12.188333,96.833889	9632094
GPZ	Гранд-Рапидс	Гранд-Рапидс (Миннесота)	us	47.216667,-93.516667	9623990
PAH	Барклей	Падака	us	37.4431836888,-88.3226165548	9627119
FAC	Фаайте	Фаайте	pf	-16.683333,-145.333333	9630845
PKP	Пака-Пака	Пака-Пака	pf	-14.809444,-138.812778	9627379
HOI	Остров Хао	Отепа (Хао)	pf	-18.074722,-140.945833	9631449
ZUM	Черчилл-Фоллс	Черчилл-Фоллс	ca	53.561944,-64.106389	9632081
FYV	Фаетвиль		us	36.005095,-94.170057	9624765
LPM	Ламап	Ламап	vu	-16.466667,167.816667	9625676
QFI	Игинниарфик	Игинниарфик	gl	68.15,-53.166667	9635079
QJE	Китсиссуасуит	Китсиииуарсуит	gl	68.883333,-53.166667	9635081
XIQ	Илиманак	Илиманак	gl	69.0,-51.0	9635188
BSX	Бассейн		mm	16.8,94.783333	9629737
IRD	Ишурди		bd	24.15,89.05	9625246
	Бугуруслан	Бугуруслан	ru	53.5852596991,52.57231158	9818536
MZO	Сьерра-Маэстра	Мансанильо	cu	20.288056,-77.089167	9628934
INZ	Ин-Салах	Ин-Салах	dz	27.251111,2.511944	9625219
LLB	Либо	Либо	cn	25.452778,107.961944	9625733
CCN	Чагчаран	Чакчаран	af	34.533333,65.266667	9632060
GAE	Габес		tn	33.836111,10.0	9624839
CHT	Карева		nz	-43.811944,176.465	9628490
MNR	Монгу		zm	-15.216667,23.15	9624311
GRQ	Илд	Гронинген	nl	53.125,6.583333	9630961
RUA	Аруа	Аруа	ug	3.049722,30.911944	9626680
XMH	Манихи	Паева (Манихи)	pf	-14.436667,-146.07	9628921
MYG	Маягуана	Маягуана	bs	22.379444,-73.013611	9624179
GMA	Гемена	Гемена	cd	3.235278,19.771389	9631420
EBU	Сент-Этьен	Сен-Этьен	fr	45.534167,4.297222	9632366
PVK	Превеза/Лефкас	Превеза	gr	38.925556,20.765278	9627351
MJM	Мбужи-Майи	Мбаджи-Майи	cd	-6.121111,23.568889	9624191
AXP	Спринг-Поинт	Спринг-Поинт	bs	22.441944,-73.970833	9627891
TKV	Туамоту	Татакото	pf	-18.05,-138.033333	9629389
PUK	Пукаруа	Пукаруа	pf	-18.133333,-136.0	9627380
REA	Реад	Реад	pf	-19.0,-135.1	9627448
TOV	Вэст-Энд		vg	18.45,-64.6	9626230
INU	Остров Науру	Науру	nr	-0.546667,166.916667	9630056
BKY	Кавуму	Букаву	cd	-2.308889,28.808889	9628311
KND	Кинду	Кинду	cd	-2.919167,25.915278	9625495
YPC	Полатак	Полатак	ca	69.361111,-124.058611	9627172
KUS	Калусук	Калусук	gl	65.583333,-37.15	9631226
PCR	Пуэрто-Каррено	Пуэрто-Каррено	co	6.184722,-67.493056	9629167
ZAJ	Зарандж		af	31.1,61.883333	9631731
TRW	Бонрики	Южная Тарава	ki	1.38,173.146667	9626093
CNP	Нерлерит Инаат	Сермерсук	gl	70.743333,-22.660556	9626898
YON	Трашиганг		bt	27.2563888889,91.0644444444	9821875
AJN	Уани	Анджуан	km	-12.133333,44.433333	9627976
VAO	Суаванао	Суаванао	sb	-7.585278,158.730833	9630519
AXR	Арутуа	Раутини	pf	-15.248333,-146.616667	9626682
KKR	Атолл Каукура	Райтаити	pf	-15.663333,-146.884722	9625440
RDB	Рэд-Дог	Рэд-Дог	us	68.031389,-163.899167	9627453
RKA	Аратика	Аратика	pf	-15.483333,-145.466667	9626656
KHZ	Кауехи	Кауехи	pf	-15.780833,-145.124167	9631518
KXU	Катиу	Катиу	pf	-16.339444,-144.403056	9625433
SAX	Самбу	Самбу	pa	8.1,-78.316667	9630356
GHE	Гарахин	Гарачине	pa	8.083333,-78.333333	9624866
LNB	Ламин-Бэй	Ламин-Бэй	vu	-16.583333,168.15	9628823
ODN	Лонг-Серидан	Лонг-Серидан	my	3.976111,115.063333	9625795
BMW	Бордж-Баджи-Мохтар	Бордж-Баджи-Мохтар	dz	21.133333,1.066667	9628260
BUT	Бертонвуд		gb	53.416667,-2.583333	9628330
CHY	Чойсел-Бэй	Чойсел-Бэй	sb	-6.711944,156.396111	9632629
MWF	Маеуо	Маеуо	vu	-15.016667,168.066667	9625889
LKB	Лакеба	Лакеба	fj	-18.199167,-178.816944	9625671
BYO	Бонито	Бонито	br	-21.229444,-56.456111	9628256
